H6MN051832014,129
H6MN060742012,1257
H6MN060742014,4
H6MO051892012,58
H6MO051892014,54
H6MO080842012,81
H6NC040372012,230
H6NC040372014,188
H6NC081112012,136
H6NH012302012,208
H6NH012302014,148
H6NJ061872012,623
H6NJ061872014,2
H6NJ081182012,223
H6NJ081182014,167
H6NJ121362012,192
H6NJ121362014,71
H6NJ121442012,380
H6NJ121442014,19
H6NJ131912012,20
H6NJ131912014,51
H6NY030312012,425
H6NY030312014,88
H6NY041122012,167
H6NY041122014,2
H6NY190292012,103
H6NY190292014,74
H6NY251252012,445
H6NY251252014,316
H6OH040822012,152
H6OH040822014,161
H6OH060952012,294
H6OH060952014,2
H6OH131332012,604
H6OH131332014,1
H6OR021162012,262
H6OR021162014,329
H6OR030642012,86
H6OR030642014,57
H6OR040472012,170
H6OR040472014,187
H6PA161972012,87
H6PA161972014,51
H6PA162882012,2
H6PA171202012,22
H6TN013882012,171
H6TN013882014,78
H6TN090682012,45
H6TN090682014,14
H6TX020792014,79
H6TX081002012,106
H6TX081002014,220
H6TX090332012,404
H6TX120602012,68
H6TX120602014,281
H6TX150552012,14
H6TX150552014,9
H6TX151132012,1
H6TX151132014,53
H6TX210122012,84
H6TX210122014,206
H6TX221432012,16
H6TX221432014,12
H6VA011172012,67
H6VA011172014,45
H6VA100502012,194
H6VA100502014,1
H6VT001602012,41
H6VT001602014,28
H6WA090252012,47
H6WA090252014,64
H6WI030992012,93
H6WI030992014,82
H6WI081062012,189
H6WV040572012,74
H6WV040572014,344
H8AZ011042012,325
H8AZ011042014,290
H8CA011092012,129
H8CA011092014,215
H8CA031052014,286
H8CA041522012,146
H8CA041522014,261
H8CA050352012,152
H8CA050352014,151
H8CA090602012,175
H8CA090602014,145
H8CA120982012,110
H8CA120982014,147
H8CA121712012,133
H8CA121712014,105
H8CA200592012,130
H8CA200592014,121
H8CA220892012,504
H8CA220892014,330
H8CA340682012,21
H8CA340682014,18
H8CA360972012,100
H8CA360972014,67
H8CA371372012,11
H8CA410632012,184
H8CA410632014,10
H8CA420612012,59
H8CA420612014,178
H8CA440342012,254
H8CA520522012,98
H8CA520522014,81
H8CA530192012,20
H8CO021372012,69
H8CO021372014,109
H8CO061382012,493
H8CO061382014,642
H8CT010462012,409
H8CT010462014,194
H8CT041722012,548
H8CT041722014,460
H8FL010992014,8
H8FL151072012,33
H8FL151072014,63
H8FL160222012,65
H8FL160222014,27
H8FL220382012,2306
H8FL220382014,11
H8FL250152012,249
H8FL250152014,389
H8GA100492012,46
H8GA100492014,33
H8IA020432014,189
H8ID020642012,81
H8ID020642014,54
H8IL090672012,300
H8IL090672014,277
H8IL130692012,574
H8IL140672012,1047
H8IL140672014,429
H8IL180432012,279
H8IL180432014,200
H8IN010962014,3
H8IN071842012,297
H8IN071842014,203
H8KS020902012,141
H8KS020902014,197
H8KY020312012,205
H8KY020312014,112
H8LA000172012,141
H8LA000172014,23
H8LA020542012,22
H8LA020542014,73
H8LA042252012,162
H8LA042252014,157
H8MA020412012,34
H8MA020412014,16
H8MA051432012,176
H8MA051432014,121
H8MA080712012,15
H8MA080712014,43
H8MD010942012,414
H8MD010942014,201
H8ME011202012,165
H8ME011202014,73
H8MI090682012,69
H8MI090682014,1490
H8MN030772012,357
H8MN030772014,308
H8MN060472012,176
H8MN060472014,179
H8MO091532012,69
H8MO091532014,88
H8MS030672012,228
H8MS030672014,147
H8NC030432014,9
H8NC070442012,486
H8NC070442014,3
H8NJ030732012,186
H8NJ030732014,118
H8NJ040142012,122
H8NJ040142014,26
H8NJ050522012,255
H8NJ050522014,174
H8NM012572012,445
H8NM012572014,226
H8NM031962012,101
H8NM031962014,106
H8NV030362012,169
H8NV030362014,102
H8NY011482014,446
H8NY060482012,30
H8NY060482014,38
H8NY070462012,118
H8NY070462014,121
H8NY190582012,38
H8NY190582014,83
H8NY200562012,450
H8NY200562014,325
H8NY212032012,85
H8NY212032014,66
H8NY240662012,144
H8NY240662014,26
H8NY290322012,165
H8NY290322014,32
H8OH010432012,186
H8OH010432014,140
H8OH050362012,196
H8OH050362014,211
H8OH070992012,411
H8OH070992014,1
H8OH111412012,96
H8OH111412014,70
H8OH150762012,378
H8OH150762014,358
H8OR051072012,231
H8OR051072014,153
H8PA011532012,69
H8PA011532014,37
H8PA011872012,2
H8PA050712012,273
H8PA050712014,273
H8SC030622012,1
H8TN020692012,4
H8TN020692014,9
H8TN052522012,1
H8TX201272014,11
H8TX221072012,219
H8TX221072014,143
H8UT030892012,76
H8UT030892014,100
H8VA011472012,160
H8VA011472014,104
H8VA110622012,321
H8VA110622014,184
H8WA071322012,19
H8WA071322014,28
H8WA090472012,1
H8WI010242012,236
H8WI010242014,782
H8WI021212014,8
H8WI090502012,43
H8WI090502014,25
H8WY001482012,43
H8WY001482014,9
